0,10,19263750
0,A,3840320
0,B,-10527424
0,C,1778
0,D,33
95,10E,34
108,11,19263770
0,10,19263770
0,A,3840319
0,B,-10527426
0,C,1778
0,D,36
92,10C,5700
27,20,-8,-65,-121
0,21,1,1,-4
0,23,-1664
82,11,19263790
0,10,19263790
0,A,3840319
0,B,-10527429
0,C,1778
0,D,38
93,10D,46
131,11,19263810
0,10,19263810
0,A,3840319
0,B,-10527431
0,C,1778
0,D,40
92,104,100
24,20,3,-111,-71
0,21,-11,-1,2
0,23,-1664
65,11,19263830
0,10,19263830
0,A,3840318
0,B,-10527434
0,C,1778
0,D,41
92,111,0
99,11,19263850
0,10,19263850
0,A,3840317
0,B,-10527436
0,C,1778
0,D,41
96,10C,5662
47,20,11,-5,-138
0,21,-10,0,-7
0,23,-1664
70,11,19263870
0,10,19263870
0,A,3840316
0,B,-10527439
0,C,1784
0,D,41
91,10D,48
98,11,19263890
0,10,19263890
0,A,3840315
0,B,-10527441
0,C,1784
0,D,45
92,104,81
22,20,0,-52,-115
0,21,-3,-1,-7
0,23,-1712
111,11,19263910
0,10,19263910
0,A,3840313
0,B,-10527443
0,C,1784
0,D,46
92,111,100
20,20,0,-25,-110
0,21,-10,3,-11
0,23,-1680
62,11,19263930
0,10,19263930
0,A,3840312
0,B,-10527446
0,C,1784
0,D,47
92,10B,76
110,11,19263950
0,10,19263950
0,A,3840310
0,B,-10527448
0,C,1784
0,D,49
95,10C,4250
36,20,-10,-24,-122
0,21,3,-1,-4
0,23,-1664
70,11,19263970
0,10,19263970
0,A,3840308
0,B,-10527450
0,C,1784
0,D,50
92,10D,56
106,11,19263990
0,10,19263990
0,A,3840307
0,B,-10527453
0,C,1784
0,D,52
92,104,88
23,20,-16,-33,-139
0,21,-5,-1,0
0,23,-1696
108,11,19264010
0,10,19264010
0,A,3840305
0,B,-10527455
0,C,1784
0,D,52
93,111,100
19,20,-50,-36,-150
0,21,-1,-2,1
0,23,-1680
67,11,19264030
0,10,19264030
0,A,3840302
0,B,-10527457
0,C,1784
0,D,54
91,110,88
110,11,19264050
0,10,19264050
0,A,3840300
0,B,-10527459
0,C,1784
0,D,55
95,10C,4750
48,20,-39,2,-115
0,21,-4,0,-1
0,23,-1680
67,11,19264070
0,10,19264070
0,A,3840298
0,B,-10527461
0,C,1786
0,D,55
92,10D,64
98,11,19264090
0,10,19264090
0,A,3840295
0,B,-10527463
0,C,1786
0,D,58
92,104,99
22,20,-4,-8,-82
0,21,0,-1,-1
0,23,-1664
123,11,19264110
0,10,19264110
0,A,3840293
0,B,-10527465
0,C,1786
0,D,60
91,111,100
20,20,-30,1,-104
0,21,-8,3,-4
0,23,-1680
60,11,19264130
0,10,19264130
0,A,3840290
0,B,-10527467
0,C,1786
0,D,60
92,10E,31
96,11,19264150
0,10,19264150
0,A,3840288
0,B,-10527469
0,C,1786
0,D,62
92,10C,5287
27,20,-62,-47,-105
0,21,0,0,-1
0,23,-1680
86,11,19264170
0,10,19264170
0,A,3840285
0,B,-10527471
0,C,1786
0,D,63
93,10D,70
105,11,19264190
0,10,19264190
0,A,3840282
0,B,-10527473
0,C,1786
0,D,65
92,104,100
24,20,-62,-32,-142
0,21,0,0,1
0,23,-1680
105,11,19264210
0,10,19264210
0,A,3840279
0,B,-10527476
0,C,1786
0,D,66
93,111,100
86,11,19264230
0,10,19264230
0,A,3840276
0,B,-10527478
0,C,1786
0,D,67
93,10C,5712
27,20,-47,-7,-90
0,21,-3,1,0
0,23,-1664
77,11,19264250
0,10,19264250
0,A,3840273
0,B,-10527480
0,C,1786
0,D,68
92,10D,76
109,11,19264270
0,10,19264270
0,A,3840270
0,B,-10527482
0,C,1786
0,D,70
95,104,100
24,20,-31,-13,-92
0,21,4,0,-1
0,23,-1696
81,11,19264290
0,10,19264290
0,A,3840267
0,B,-10527484
0,C,1786
0,D,71
93,111,100
133,11,19264310
0,10,19264310
0,A,3840264
0,B,-10527487
0,C,1786
0,D,72
93,10B,74
21,20,-44,-58,-119
0,21,-7,0,3
0,23,-1696
62,11,19264330
0,10,19264330
0,A,3840261
0,B,-10527489
0,C,1786
0,D,72
92,10C,6162
108,11,19264350
0,10,19264350
0,A,3840258
0,B,-10527491
0,C,1786
0,D,73
92,10D,82
29,20,-27,0,-60
0,21,-1,0,-1
0,23,-1712
80,11,19264370
0,10,19264370
0,A,3840254
0,B,-10527494
0,C,1786
0,D,73
92,104,100
110,11,19264390
0,10,19264390
0,A,3840251
0,B,-10527496
0,C,1786
0,D,75
91,111,100
20,20,-89,-15,-139
0,21,3,-1,0
0,23,-1680
111,11,19264410
0,10,19264410
0,A,3840248
0,B,-10527498
0,C,1786
0,D,76
92,110,82
23,20,-62,-44,-120
0,21,7,0,2
0,23,-1680
55,11,19264430
0,10,19264430
0,A,3840244
0,B,-10527501
0,C,1786
0,D,77
95,10C,4462
112,11,19264450
0,10,19264450
0,A,3840241
0,B,-10527503
0,C,1786
0,D,78
95,10D,88
30,20,-26,-6,-84
0,21,-6,-3,1
0,23,-1664
71,11,19264470
0,10,19264470
0,A,3840238
0,B,-10527505
0,C,1786
0,D,79
92,104,89
112,11,19264490
0,10,19264490
0,A,3840234
0,B,-10527508
0,C,1786
0,D,79
93,111,100
19,20,-54,9,-94
0,21,-7,3,-2
0,23,-1680
109,11,19264510
0,10,19264510
0,A,3840230
0,B,-10527510
0,C,1786
0,D,81
92,10E,30
14,20,-12,-12,-19
0,21,-2,-1,0
0,23,-1664
73,11,19264530
0,10,19264530
0,A,3840227
0,B,-10527513
0,C,1786
0,D,81
95,10C,4687
107,11,19264550
0,10,19264550
0,A,3840223
0,B,-10527515
0,C,1786
0,D,82
92,10D,92
29,20,-51,-30,-94
0,21,3,0,1
0,23,-1696
73,11,19264570
0,10,19264570
0,A,3840220
0,B,-10527518
0,C,1786
0,D,83
92,104,95
109,11,19264590
0,10,19264590
0,A,3840216
0,B,-10527520
0,C,1786
0,D,83
92,111,100
19,20,-35,-12,-73
0,21,0,-1,0
0,23,-1664
0,24,144
114,11,19264610
0,10,19264610
0,A,3840212
0,B,-10527522
0,C,1786
0,D,84
101,10C,4862
29,20,-44,-8,-97
0,21,-2,0,-1
0,23,-1664
146,11,19264640
0,10,19264640
0,A,3840206
0,B,-10527526
0,C,1786
0,D,85
92,10D,96
49,20,-50,-27,-95
0,21,2,0,0
0,23,-1680
61,11,19264660
0,10,19264660
0,A,3840203
0,B,-10527529
0,C,1786
0,D,86
92,104,99
109,11,19264680
0,10,19264680
0,A,3840199
0,B,-10527531
0,C,1786
0,D,87
92,111,100
20,20,-55,-50,-97
0,21,-1,-2,3
0,23,-1664
86,11,19264700
0,10,19264700
0,A,3840195
0,B,-10527534
0,C,1786
0,D,88
92,10B,75
26,11,19264710
0,10,19264710
0,A,3840193
0,B,-10527535
0,C,1786
0,D,88
95,20,-71,-26,-99
0,21,6,0,2
0,23,-1648
61,10C,5100
28,11,19264730
0,10,19264730
0,A,3840189
0,B,-10527537
0,C,1786
0,D,89
108,11,19264740
0,10,19264740
0,A,3840187
0,B,-10527539
0,C,1791
0,D,89
91,10D,98
38,20,-39,-37,-96
0,21,0,0,0
0,23,-1696
62,11,19264760
0,10,19264760
0,A,3840183
0,B,-10527541
0,C,1791
0,D,90
92,104,100
105,11,19264780
0,10,19264780
0,A,3840179
0,B,-10527544
0,C,1791
0,D,91
93,111,100
19,20,-44,0,-107
0,21,-7,0,1
0,23,-1664
91,11,19264800
0,10,19264800
0,A,3840174
0,B,-10527547
0,C,1791
0,D,92
92,110,99
33,11,19264810
0,10,19264810
0,A,3840172
0,B,-10527548
0,C,1791
0,D,92
97,20,-45,-19,-85
0,21,-3,1,1
0,23,-1648
54,10C,5325
121,11,19264840
0,10,19264840
0,A,3840166
0,B,-10527552
0,C,1791
0,D,93
96,10D,104
30,20,-72,-29,-102
0,21,-5,3,0
0,23,-1680
76,11,19264860
0,10,19264860
0,A,3840162
0,B,-10527555
0,C,1791
0,D,94
92,104,100
109,11,19264880
0,10,19264880
0,A,3840158
0,B,-10527557
0,C,1791
0,D,95
91,111,100
19,20,-65,-14,-126
0,21,-3,0,2
0,23,-1696
91,11,19264900
0,10,19264900
0,A,3840153
0,B,-10527560
0,C,1791
0,D,95
95,10E,33
26,11,19264910
0,10,19264910
0,A,3840151
0,B,-10527562
0,C,1791
0,D,95
95,20,-78,-12,-65
0,21,1,2,5
0,23,-1664
53,10C,5550
31,11,19264930
0,10,19264930
0,A,3840147
0,B,-10527564
0,C,1791
0,D,96
99,11,19264940
0,10,19264940
0,A,3840145
0,B,-10527566
0,C,1791
0,D,96
92,10D,106
31,20,-76,11,-101
0,21,8,0,2
0,23,-1680
77,11,19264960
0,10,19264960
0,A,3840141
0,B,-10527569
0,C,1791
0,D,97
92,104,100
108,11,19264980
0,10,19264980
0,A,3840137
0,B,-10527572
0,C,1791
0,D,97
91,111,100
20,20,-60,11,-83
0,21,-2,5,2
0,23,-1664
91,11,19265000
0,10,19265000
0,A,3840133
0,B,-10527576
0,C,1791
0,D,97
92,105,88
34,11,19265010
0,10,19265010
0,A,3840131
0,B,-10527578
0,C,1791
0,D,98
97,20,-70,7,-83
0,21,-8,2,3
0,23,-1632
51,10C,5662
33,11,19265030
0,10,19265030
0,A,3840127
0,B,-10527581
0,C,1795
0,D,98
99,11,19265040
0,10,19265040
0,A,3840125
0,B,-10527583
0,C,1795
0,D,98
91,10D,108
31,20,-104,19,-63
0,21,2,6,12
0,23,-1680
71,11,19265060
0,10,19265060
0,A,3840121
0,B,-10527587
0,C,1795
0,D,99
92,104,100
108,11,19265080
0,10,19265080
0,A,3840117
0,B,-10527591
0,C,1795
0,D,98
95,111,100
19,20,-108,-21,-93
0,21,-1,1,8
0,23,-1648
86,11,19265100
0,10,19265100
0,A,3840114
0,B,-10527596
0,C,1795
0,D,97
93,10B,73
29,11,19265110
0,10,19265110
0,A,3840112
0,B,-10527598
0,C,1795
0,D,98
96,20,-103,52,-64
0,21,0,5,8
0,23,-1680
52,10C,5637
37,11,19265130
0,10,19265130
0,A,3840109
0,B,-10527603
0,C,1796
0,D,98
103,11,19265140
0,10,19265140
0,A,3840107
0,B,-10527605
0,C,1796
0,D,98
91,10D,112
32,20,-148,-34,-74
0,21,-19,6,6
0,23,-1696
65,11,19265160
0,10,19265160
0,A,3840105
0,B,-10527610
0,C,1796
0,D,95
93,104,100
107,11,19265180
0,10,19265180
0,A,3840102
0,B,-10527615
0,C,1796
0,D,95
95,111,100
20,20,-132,22,-117
0,21,-4,-5,0
0,23,-1680
88,11,19265200
0,10,19265200
0,A,3840100
0,B,-10527621
0,C,1796
0,D,94
92,110,102
108,11,19265220
0,10,19265220
0,A,3840098
0,B,-10527626
0,C,1796
0,D,94
92,10C,5450
27,20,-87,-68,-7
0,21,-52,-5,45
0,23,-1680
81,11,19265240
0,10,19265240
0,A,3840096
0,B,-10527632
0,C,1796
0,D,92
92,10D,106
101,11,19265260
0,10,19265260
0,A,3840095
0,B,-10527637
0,C,1796
0,D,93
95,104,100
24,20,-158,-41,-88
0,21,33,-2,20
0,23,-1696
86,11,19265280
0,10,19265280
0,A,3840094
0,B,-10527643
0,C,1796
0,D,92
92,111,100
109,11,19265300
0,10,19265300
0,A,3840093
0,B,-10527649
0,C,1796
0,D,92
92,10E,33
15,20,-78,-9,74
0,21,-74,14,15
0,23,-1680
94,11,19265320
0,10,19265320
0,A,3840092
0,B,-10527655
0,C,1796
0,D,92
92,10C,5425
108,11,19265340
0,10,19265340
0,A,3840092
0,B,-10527661
0,C,1796
0,D,92
92,10D,106
31,20,-88,40,-77
0,21,5,0,3
0,23,-1664
78,11,19265360
0,10,19265360
0,A,3840091
0,B,-10527666
0,C,1796
0,D,93
93,104,100
107,11,19265380
0,10,19265380
0,A,3840091
0,B,-10527672
0,C,1796
0,D,93
95,111,100
20,20,-48,-3,-90
0,21,3,0,-4
0,23,-1680
80,11,19265400
0,10,19265400
0,A,3840091
0,B,-10527678
0,C,1796
0,D,93
92,10C,5387
114,11,19265420
0,10,19265420
0,A,3840090
0,B,-10527684
0,C,1796
0,D,93
91,10D,104
39,20,-52,-78,-102
0,21,-18,0,1
0,23,-1664
66,11,19265440
0,10,19265440
0,A,3840090
0,B,-10527690
0,C,1796
0,D,94
92,104,100
109,11,19265460
0,10,19265460
0,A,3840090
0,B,-10527696
0,C,1796
0,D,94
92,111,100
19,20,-22,-40,-145
0,21,-4,0,-5
0,23,-1664
88,11,19265480
0,10,19265480
0,A,3840089
0,B,-10527702
0,C,1796
0,D,95
93,10B,74
109,11,19265500
0,10,19265500
0,A,3840089
0,B,-10527708
0,C,1796
0,D,95
92,10C,5537
27,20,0,-1,-85
0,21,-4,0,-4
0,23,-1664
83,11,19265520
0,10,19265520
0,A,3840088
0,B,-10527714
0,C,1796
0,D,95
91,10D,108
104,11,19265540
0,10,19265540
0,A,3840087
0,B,-10527720
0,C,1796
0,D,95
91,104,100
23,20,2,-15,-86
0,21,9,-4,0
0,23,-1648
90,11,19265560
0,10,19265560
0,A,3840086
0,B,-10527726
0,C,1796
0,D,96
91,111,100
108,11,19265580
0,10,19265580
0,A,3840085
0,B,-10527732
0,C,1796
0,D,96
95,110,104
16,20,-17,-55,-107
0,21,-2,-1,0
0,23,-1664
88,11,19265600
0,10,19265600
0,A,3840084
0,B,-10527738
0,C,1796
0,D,97
92,10C,5587
36,11,19265610
0,10,19265610
0,A,3840083
0,B,-10527741
0,C,1796
0,D,97
93,20,-38,-31,-68
0,21,0,-1,3
0,23,-1664
53,10D,110
130,11,19265640
0,10,19265640
0,A,3840081
0,B,-10527750
0,C,1796
0,D,97
91,104,100
35,20,-48,-4,-79
0,21,4,0,0
0,23,-1648
69,11,19265660
0,10,19265660
0,A,3840079
0,B,-10527756
0,C,1796
0,D,97
92,111,100
105,11,19265680
0,10,19265680
0,A,3840078
0,B,-10527762
0,C,1796
0,D,97
92,10E,34
15,20,-58,-6,-138
0,21,13,0,4
0,23,-1648
99,11,19265700
0,10,19265700
0,A,3840077
0,B,-10527768
0,C,1796
0,D,98
92,10C,5675
41,11,19265710
0,10,19265710
0,A,3840076
0,B,-10527771
0,C,1810
0,D,98
93,20,-45,0,-63
0,21,6,0,2
0,23,-1664
51,10D,112
121,11,19265740
0,10,19265740
0,A,3840074
0,B,-10527781
0,C,1810
0,D,99
95,104,100
44,20,-37,-16,-93
0,21,-1,2,1
0,23,-1680
63,11,19265760
0,10,19265760
0,A,3840072
0,B,-10527787
0,C,1810
0,D,100
92,111,100
106,11,19265780
0,10,19265780
0,A,3840071
0,B,-10527793
0,C,1810
0,D,100
93,10C,5750
28,20,-67,-23,-92
0,21,6,0,2
0,23,-1664
81,11,19265800
0,10,19265800
0,A,3840070
0,B,-10527799
0,C,1810
0,D,101
93,10D,112
40,11,19265810
0,10,19265810
0,A,3840069
0,B,-10527802
0,C,1812
0,D,101
95,20,-83,27,-72
0,21,3,0,8
0,23,-1648
52,104,100
119,11,19265840
0,10,19265840
0,A,3840067
0,B,-10527812
0,C,1812
0,D,102
96,111,97
19,20,-96,0,-80
0,21,7,0,9
0,23,-1664
84,11,19265860
0,10,19265860
0,A,3840066
0,B,-10527818
0,C,1812
0,D,102
93,10B,71
108,11,19265880
0,10,19265880
0,A,3840066
0,B,-10527825
0,C,1812
0,D,103
92,10C,5500
29,20,-105,-11,-71
0,21,3,0,8
0,23,-1648
81,11,19265900
0,10,19265900
0,A,3840065
0,B,-10527831
0,C,1812
0,D,102
93,10D,110
39,11,19265910
0,10,19265910
0,A,3840065
0,B,-10527834
0,C,1813
0,D,102
94,20,-82,1,-91
0,21,-1,-3,2
0,23,-1680
54,104,56
116,11,19265940
0,10,19265940
0,A,3840064
0,B,-10527843
0,C,1813
0,D,98
96,111,14
30,20,-60,-24,-55
0,21,-5,0,3
0,23,-1696
74,11,19265960
0,10,19265960
0,A,3840064
0,B,-10527850
0,C,1813
0,D,97
92,110,9
19,11,19265970
0,10,19265970
0,A,3840064
0,B,-10527853
0,C,1814
0,D,97
98,11,19265980
0,10,19265980
0,A,3840064
0,B,-10527856
0,C,1814
0,D,97
91,10C,5287
36,20,-94,-52,-102
0,21,4,-2,21
0,23,-1664
66,11,19270000
0,10,19270000
0,A,3840064
0,B,-10527862
0,C,1814
0,D,94
93,10D,102
38,11,19270010
0,10,19270010
0,A,3840064
0,B,-10527865
0,C,1814
0,D,94
125,104,75
23,20,-60,-32,-117
0,21,3,3,2
0,23,-1680
123,11,19270040
0,10,19270040
0,A,3840064
0,B,-10527874
0,C,1814
0,D,94
92,111,94
18,20,-150,66,-61
0,21,-5,7,9
0,23,-1664
88,11,19270060
0,10,19270060
0,A,3840065
0,B,-10527880
0,C,1814
0,D,94
93,10E,33
105,11,19270080
0,10,19270080
0,A,3840065
0,B,-10527886
0,C,1814
0,D,93
92,10C,5512
28,20,-118,43,-29
0,21,6,4,3
0,23,-1664
84,11,19270100
0,10,19270100
0,A,3840066
0,B,-10527892
0,C,1814
0,D,95
91,10D,106
109,11,19270120
0,10,19270120
0,A,3840068
0,B,-10527897
0,C,1814
0,D,96
95,104,100
36,20,-85,-24,-100
0,21,2,-4,-5
0,23,-1664
72,11,19270140
0,10,19270140
0,A,3840069
0,B,-10527903
0,C,1814
0,D,98
91,111,1
0,24,145
105,11,19270160
0,10,19270160
0,A,3840071
0,B,-10527909
0,C,1814
0,D,98
92,10C,5425
28,20,-51,-76,-133
0,21,10,-11,-9
0,23,-1648
80,11,19270180
0,10,19270180
0,A,3840073
0,B,-10527915
0,C,1814
0,D,97
92,10D,106
107,11,19270200
0,10,19270200
0,A,3840074
0,B,-10527921
0,C,1814
0,D,97
91,104,10
23,20,24,-79,-169
0,21,-2,-3,-22
0,23,-1680
133,111,21
47,11,19270230
0,10,19270230
0,A,3840075
0,B,-10527930
0,C,1814
0,D,94
106,11,19270240
0,10,19270240
0,A,3840076
0,B,-10527933
0,C,1814
0,D,94
92,10B,62
22,20,-20,-77,-110
0,21,-2,-3,-7
0,23,-1680
85,11,19270260
0,10,19270260
0,A,3840076
0,B,-10527939
0,C,1814
0,D,92
92,10C,5237
110,11,19270280
0,10,19270280
0,A,3840076
0,B,-10527945
0,C,1814
0,D,92
91,10D,104
32,20,-27,-22,-160
0,21,31,-4,2
0,23,-1648
77,11,19270300
0,10,19270300
0,A,3840076
0,B,-10527950
0,C,1814
0,D,91
92,104,8
44,11,19270310
0,10,19270310
0,A,3840076
0,B,-10527953
0,C,1814
0,D,89
97,20,-8,-13,-142
0,21,47,-12,0
0,23,-1696
57,111,0
108,11,19270340
0,10,19270340
0,A,3840076
0,B,-10527961
0,C,1814
0,D,86
92,110,11
15,20,-59,36,-105
0,21,9,-6,-4
0,23,-1664
93,11,19270360
0,10,19270360
0,A,3840075
0,B,-10527967
0,C,1814
0,D,86
92,10C,5012
112,11,19270380
0,10,19270380
0,A,3840074
0,B,-10527972
0,C,1814
0,D,86
92,10D,94
28,20,-117,-50,-204
0,21,6,-16,-15
0,23,-1664
75,11,19270400
0,10,19270400
0,A,3840073
0,B,-10527978
0,C,1814
0,D,85
94,104,99
32,11,19270410
0,10,19270410
0,A,3840072
0,B,-10527980
0,C,1814
0,D,84
94,20,-42,-46,-204
0,21,-11,-6,-2
0,23,-1648
60,111,100
23,11,19270430
0,10,19270430
0,A,3840071
0,B,-10527985
0,C,1814
0,D,84
99,11,19270440
0,10,19270440
0,A,3840070
0,B,-10527988
0,C,1814
0,D,84
92,10E,34
14,20,0,-12,-74
0,21,-5,2,-2
0,23,-1664
94,11,19270460
0,10,19270460
0,A,3840068
0,B,-10527993
0,C,1814
0,D,85
92,10C,4912
112,11,19270480
0,10,19270480
0,A,3840066
0,B,-10527997
0,C,1814
0,D,85
92,10D,96
45,20,-38,-14,-97
0,21,0,-2,10
0,23,-1648
70,11,19270500
0,10,19270500
0,A,3840064
0,B,-10528002
0,C,1811
0,D,85
91,104,99
32,11,19270510
0,10,19270510
0,A,3840063
0,B,-10528004
0,C,1811
0,D,85
122,111,100
19,20,-112,-17,-151
0,21,0,2,0
0,23,-1696
129,11,19270540
0,10,19270540
0,A,3840060
0,B,-10528012
0,C,1811
0,D,88
91,105,87
15,20,-30,25,-87
0,21,-5,2,0
0,23,-1664
95,11,19270560
0,10,19270560
0,A,3840057
0,B,-10528017
0,C,1811
0,D,88
91,10C,5112
104,11,19270580
0,10,19270580
0,A,3840055
0,B,-10528022
0,C,1811
0,D,89
96,10D,98
29,20,-80,6,-82
0,21,7,3,6
0,23,-1664
77,11,19270600
0,10,19270600
0,A,3840053
0,B,-10528027
0,C,1811
0,D,90
92,104,100
29,11,19270610
0,10,19270610
0,A,3840052
0,B,-10528029
0,C,1812
0,D,90
125,111,100
18,20,-71,-14,-106
0,21,-6,0,2
0,23,-1680
131,11,19270640
0,10,19270640
0,A,3840050
0,B,-10528037
0,C,1812
0,D,91
93,10B,75
14,20,-66,64,-137
0,21,-7,5,3
0,23,-1632
99,11,19270660
0,10,19270660
0,A,3840048
0,B,-10528043
0,C,1812
0,D,91
92,10C,5262
105,11,19270680
0,10,19270680
0,A,3840047
0,B,-10528049
0,C,1812
0,D,91
95,10D,102
51,20,-84,-8,-75
0,21,4,-4,3
0,23,-1632
68,11,19270700
0,10,19270700
0,A,3840045
0,B,-10528054
0,C,1813
0,D,91
91,104,100
33,11,19270710
0,10,19270710
0,A,3840045
0,B,-10528057
0,C,1813
0,D,91
122,111,100
18,20,-91,1,-106
0,21,2,-3,7
0,23,-1664
123,11,19270740
0,10,19270740
0,A,3840043
0,B,-10528066
0,C,1813
0,D,93
92,110,100
15,20,-62,-6,-103
0,21,-3,-2,-1
0,23,-1648
93,11,19270760
0,10,19270760
0,A,3840042
0,B,-10528072
0,C,1813
0,D,93
91,10C,5375
105,11,19270780
0,10,19270780
0,A,3840042
0,B,-10528077
0,C,1813
0,D,93
95,10D,106
32,20,-23,-18,-129
0,21,3,0,2
0,23,-1648
81,11,19270800
0,10,19270800
0,A,3840041
0,B,-10528083
0,C,1813
0,D,94
91,104,100
40,11,19270810
0,10,19270810
0,A,3840041
0,B,-10528086
0,C,1814
0,D,94
94,20,-87,-22,-124
0,21,1,1,1
0,23,-1648
55,111,100
28,11,19270830
0,10,19270830
0,A,3840040
0,B,-10528092
0,C,1815
0,D,94
125,10E,33
15,20,-55,-22,-98
0,21,-1,0,0
0,23,-1664
60,11,19270850
0,10,19270850
0,A,3840039
0,B,-10528098
0,C,1815
0,D,94
114,10C,5500
76,11,19270870
0,10,19270870
0,A,3840039
0,B,-10528105
0,C,1815
0,D,96
98,20,-29,-28,-108
0,21,-12,0,-3
0,23,-1648
58,10D,108
41,11,19270890
0,10,19270890
0,A,3840038
0,B,-10528111
0,C,1815
0,D,96
99,11,19270900
0,10,19270900
0,A,3840038
0,B,-10528114
0,C,1815
0,D,96
91,104,100
24,20,-54,-34,-128
0,21,-12,0,0
0,23,-1632
81,11,19270920
0,10,19270920
0,A,3840037
0,B,-10528120
0,C,1815
0,D,97
92,111,100
113,11,19270940
0,10,19270940
0,A,3840036
0,B,-10528126
0,C,1815
0,D,98
92,10C,5625
28,20,-34,-51,-109
0,21,-11,-2,0
0,23,-1680
77,11,19270960
0,10,19270960
0,A,3840036
0,B,-10528132
0,C,1815
0,D,98
93,10D,110
108,11,19270980
0,10,19270980
0,A,3840035
0,B,-10528139
0,C,1815
0,D,98
91,104,100
25,20,-16,-80,-148
0,21,-13,1,1
0,23,-1632
87,11,19271000
0,10,19271000
0,A,3840034
0,B,-10528145
0,C,1815
0,D,99
92,111,100
29,11,19271010
0,10,19271010
0,A,3840033
0,B,-10528148
0,C,1818
0,D,99
94,20,-42,-24,-48
0,21,0,-1,-3
0,23,-1664
55,10B,73
29,11,19271030
0,10,19271030
0,A,3840032
0,B,-10528154
0,C,1818
0,D,99
111,11,19271040
0,10,19271040
0,A,3840032
0,B,-10528157
0,C,1819
0,D,99
92,10C,5775
47,20,3,-56,-109
0,21,-7,-2,0
0,23,-1680
126,10D,114
126,11,19271080
0,10,19271080
0,A,3840029
0,B,-10528170
0,C,1819
0,D,100
93,104,100
23,20,-42,-65,-116
0,21,-3,-1,1
0,23,-1616
84,11,19271100
0,10,19271100
0,A,3840028
0,B,-10528176
0,C,1819
0,D,101
93,111,100
29,11,19271110
0,10,19271110
0,A,3840027
0,B,-10528179
0,C,1820
0,D,101
95,20,-46,-32,-95
0,21,4,2,1
0,23,-1648
54,110,105
29,11,19271130
0,10,19271130
0,A,3840026
0,B,-10528185
0,C,1820
0,D,102
113,11,19271140
0,10,19271140
0,A,3840025
0,B,-10528188
0,C,1821
0,D,102
92,10C,5850
36,20,-54,-25,-115
0,21,-1,1,2
0,23,-1648
60,11,19271160
0,10,19271160
0,A,3840023
0,B,-10528195
0,C,1821
0,D,102
94,10D,114
108,11,19271180
0,10,19271180
0,A,3840022
0,B,-10528201
0,C,1821
0,D,102
93,104,100
24,20,-41,3,-36
0,21,-2,4,1
0,23,-1632
82,11,19271200
0,10,19271200
0,A,3840021
0,B,-10528207
0,C,1821
0,D,103
93,111,100
33,11,19271210
0,10,19271210
0,A,3840020
0,B,-10528210
0,C,1823
0,D,103
98,20,-81,-5,-98
0,21,8,-1,7
0,23,-1680
53,10E,35
32,11,19271230
0,10,19271230
0,A,3840019
0,B,-10528217
0,C,1823
0,D,103
137,10C,5937
28,20,-147,-13,-88
0,21,14,0,6
0,23,-1664
128,11,19271260
0,10,19271260
0,A,3840017
0,B,-10528226
0,C,1823
0,D,103
93,10D,114
39,20,-60,-64,-62
0,21,9,0,7
0,23,-1664
65,11,19271280
0,10,19271280
0,A,3840016
0,B,-10528233
0,C,1823
0,D,102
94,104,100
105,11,19271300
0,10,19271300
0,A,3840015
0,B,-10528239
0,C,1823
0,D,102
93,111,100
19,20,-76,62,-27
0,21,7,-6,4
0,23,-1632
88,11,19271320
0,10,19271320
0,A,3840015
0,B,-10528246
0,C,1823
0,D,103
93,10C,5925
109,11,19271340
0,10,19271340
0,A,3840014
0,B,-10528252
0,C,1823
0,D,102
92,10D,116
31,20,-41,-27,-119
0,21,-4,0,0
0,23,-1680
76,11,19271360
0,10,19271360
0,A,3840014
0,B,-10528259
0,C,1823
0,D,103
92,104,100
43,11,19271370
0,10,19271370
0,A,3840014
0,B,-10528262
0,C,1823
0,D,102
96,20,-36,2,-118
0,21,-4,0,0
0,23,-1632
52,111,100
28,11,19271390
0,10,19271390
0,A,3840013
0,B,-10528269
0,C,1828
0,D,102
125,10B,71
22,20,-54,-27,-84
0,21,3,-1,0
0,23,-1648
63,11,19271410
0,10,19271410
0,A,3840013
0,B,-10528275
0,C,1828
0,D,102
104,10C,5950
76,11,19271430
0,10,19271430
0,A,3840013
0,B,-10528282
0,C,1828
0,D,104
98,20,-20,-23,-109
0,21,3,-3,-2
0,23,-1648
57,10D,116
48,11,19271450
0,10,19271450
0,A,3840013
0,B,-10528289
0,C,1828
0,D,105
109,11,19271460
0,10,19271460
0,A,3840012
0,B,-10528292
0,C,1829
0,D,105
92,104,100
25,20,0,-16,-95
0,21,4,-3,-1
0,23,-1616
72,11,19271480
0,10,19271480
0,A,3840012
0,B,-10528299
0,C,1829
0,D,105
97,111,100
101,11,19271500
0,10,19271500
0,A,3840012
0,B,-10528305
0,C,1829
0,D,106
93,110,103
23,20,-24,-23,-84
0,21,-9,0,-2
0,23,-1648
87,11,19271520
0,10,19271520
0,A,3840011
0,B,-10528312
0,C,1829
0,D,106
92,10C,6112
105,11,19271540
0,10,19271540
0,A,3840010
0,B,-10528319
0,C,1829
0,D,107
94,10D,118
30,20,-58,-36,-118
0,21,5,0,-1
0,23,-1632
76,11,19271560
0,10,19271560
0,A,3840009
0,B,-10528326
0,C,1829
0,D,108
93,104,100
106,11,19271580
